iter	BrierScore	Logloss
5944	0.1494157217	0.4396542218
5945	0.1494140569	0.439650452
5946	0.1494126387	0.4396472544
5947	0.1494119643	0.4396434172
5948	0.1494107548	0.439641263
5949	0.1494087718	0.4396367191
5950	0.1494068032	0.439632579
5951	0.1494055917	0.4396299199
5952	0.1494040896	0.4396267896
5953	0.149403269	0.4396249047
5954	0.1494008931	0.4396198221
5955	0.149398941	0.4396156821
5956	0.1493975424	0.4396125518
5957	0.1493956854	0.4396085127
5958	0.1493939025	0.4396039687
5959	0.1493920658	0.4396003671
5960	0.1493901585	0.4395959578
5961	0.1493890194	0.439593568
5962	0.1493881544	0.4395915484
5963	0.1493861908	0.4395867688
5964	0.149384788	0.4395819219
5965	0.1493828023	0.4395778491
5966	0.1493814842	0.4395741466
5967	0.1493801769	0.4395712856
5968	0.1493781964	0.4395669099
5969	0.1493766597	0.4395638469
5970	0.1493752195	0.4395604473
5971	0.1493732409	0.4395562063
5972	0.1493714693	0.4395518979
5973	0.1493693046	0.4395476232
5974	0.1493678712	0.4395441563
5975	0.1493666381	0.4395415982
5976	0.1493645777	0.4395369532
5977	0.1493633631	0.4395341595
5978	0.1493615728	0.4395304906
5979	0.1493604374	0.4395281345
5980	0.1493582205	0.4395227827
5981	0.1493564567	0.4395193158
5982	0.1493553625	0.439516825
5983	0.1493543213	0.4395140986
5984	0.1493523819	0.4395095883
5985	0.1493505452	0.4395056165
5986	0.1493488968	0.4395016111
5987	0.1493471082	0.4394980432
5988	0.1493456377	0.439494509
5989	0.149344609	0.4394926241
5990	0.1493427533	0.4394884167
5991	0.149341243	0.4394850844
5992	0.1493400385	0.439482257
5993	0.1493387043	0.4394790931
5994	0.1493366903	0.4394745827
5995	0.1493349676	0.4394706446
5996	0.1493337932	0.4394681538
5997	0.149332703	0.439465663
5998	0.1493312617	0.4394628357
5999	0.1493296548	0.4394591668
6000	0.1493282008	0.4394561038
6001	0.1493263488	0.4394517618
6002	0.1493248175	0.4394488671
6003	0.1493231258	0.4394447607
6004	0.1493211518	0.4394403177
6005	0.149320238	0.4394356054
6006	0.1493181632	0.4394315326
6007	0.1493162318	0.4394276282
6008	0.1493149813	0.4394246325
6009	0.1493133717	0.439420829
6010	0.1493120591	0.4394179343
6011	0.1493108637	0.4394155782
6012	0.1493095551	0.4394126835
6013	0.1493077409	0.4394086444
6014	0.1493057196	0.4394044033
6015	0.1493037377	0.439399893
6016	0.149302159	0.4393962241
6017	0.1493014877	0.4393947431
6018	0.1492998543	0.4393915455
6019	0.1492985186	0.4393882133
6020	0.149296945	0.4393840059
6021	0.1492949992	0.4393800004
6022	0.149293508	0.4393770721
6023	0.1492915604	0.4393726964
6024	0.1492901073	0.4393687919
6025	0.1492885818	0.4393656953
6026	0.1492866276	0.4393613196
6027	0.1492848622	0.439357617
6028	0.1492832048	0.4393538472
6029	0.1492812972	0.4393498418
6030	0.1492798899	0.4393468124
6031	0.1492781655	0.4393427733
6032	0.1492763254	0.4393383303
6033	0.1492754913	0.4393370849
6034	0.1492745578	0.4393346951
6035	0.1492724582	0.4393299829
6036	0.1492710591	0.4393266843
6037	0.1492692991	0.4393227125
6038	0.1492676352	0.4393191783
6039	0.1492653205	0.4393135908
6040	0.1492634598	0.4393102249
6041	0.1492614995	0.4393055126
6042	0.1492594314	0.4393006994
6043	0.1492574606	0.4392964246
6044	0.14925521	0.4392912075
6045	0.1492535907	0.4392878752
6046	0.149251908	0.4392846103
6047	0.1492507356	0.4392813117
6048	0.1492490626	0.4392777101
6049	0.1492469321	0.4392731661
6050	0.1492461918	0.4392713485
6051	0.1492448832	0.4392684539
6052	0.1492439638	0.4392662323
6053	0.1492421118	0.4392623279
6054	0.1492409488	0.4392595678
6055	0.149239403	0.4392565722
6056	0.1492371621	0.4392516579
6057	0.1492352449	0.4392472486
6058	0.1492325722	0.4392411226
6059	0.149230721	0.4392371171
6060	0.1492284388	0.4392317317
6061	0.1492267786	0.4392283994
6062	0.1492246626	0.4392235188
6063	0.1492232709	0.4392205905
6064	0.1492218404	0.4392176285
6065	0.1492199039	0.4392132191
6066	0.1492186148	0.4392101225
6067	0.1492167381	0.439206319
6068	0.1492152498	0.4392023472
6069	0.1492134423	0.439198611
6070	0.1492116639	0.4391946056
6071	0.1492099234	0.4391908358
6072	0.1492082317	0.439186965
6073	0.1492064355	0.4391830941
6074	0.1492047276	0.439179358
6075	0.1492030598	0.4391756555
6076	0.1492015641	0.4391721549
6077	0.1491996523	0.4391679139
6078	0.1491989229	0.4391663319
6079	0.1491975506	0.4391632352
6080	0.14919555	0.4391586239
6081	0.1491943007	0.4391559648
6082	0.1491923825	0.4391513535
6083	0.1491905728	0.4391479203
6084	0.1491896455	0.4391455978
6085	0.1491884932	0.4391429387
6086	0.1491874002	0.4391405153
6087	0.1491857102	0.4391351635
6088	0.1491836072	0.4391306531
6089	0.1491818902	0.4391264121
6090	0.1491800721	0.4391222047
6091	0.1491789367	0.4391197476
6092	0.1491773117	0.4391162133
6093	0.1491755407	0.4391120733
6094	0.1491740562	0.439108943
6095	0.1491723123	0.4391047692
6096	0.1491704891	0.4391012687
6097	0.1491693626	0.4390984749
6098	0.1491681389	0.4390954793
6099	0.1491663234	0.439092147
6100	0.1491648275	0.4390887138
6101	0.149163701	0.439086324
6102	0.1491621785	0.4390829244
6103	0.1491608537	0.4390800634
6104	0.1491593208	0.4390762262
6105	0.1491583272	0.439074173
6106	0.1491563228	0.4390701339
6107	0.1491551375	0.4390669026
6108	0.1491540043	0.4390644455
6109	0.1491529254	0.4390619547
6110	0.1491516992	0.4390592283
6111	0.1491499315	0.4390550546
6112	0.1491487511	0.439053035
6113	0.1491468074	0.4390483564
6114	0.149144347	0.4390432066
6115	0.1491425215	0.4390393357
6116	0.1491414944	0.4390367103
6117	0.1491397649	0.4390330078
6118	0.1491377469	0.4390284975
6119	0.149136459	0.4390256028
6120	0.1491348332	0.4390221359
6121	0.149133065	0.4390177939
6122	0.1491322282	0.4390162119
6123	0.1491304992	0.439012644
6124	0.149128329	0.4390076288
6125	0.1491262992	0.4390033877
6126	0.1491244838	0.4389994496
6127	0.1491235073	0.4389972281
6128	0.1491218761	0.4389934246
6129	0.1491193833	0.4389876352
6130	0.1491170286	0.4389826873
6131	0.1491149506	0.4389782107
6132	0.1491140341	0.4389762584
6133	0.1491124351	0.4389726232
6134	0.149111009	0.438969291
6135	0.1491092717	0.4389653865
6136	0.1491075857	0.4389615494
6137	0.149105456	0.4389566688
6138	0.149104345	0.4389540097
6139	0.149101833	0.4389487589
6140	0.1490995824	0.4389441476
6141	0.1490974133	0.4389391323
6142	0.1490956988	0.4389355308
6143	0.1490938972	0.4389312897
6144	0.1490919495	0.4389269141
6145	0.1490903689	0.4389236491
6146	0.1490894455	0.4389218988
6147	0.1490880271	0.4389190378
6148	0.1490860312	0.4389142245
6149	0.1490845425	0.4389107913
6150	0.1490827927	0.4389071898
6151	0.149080702	0.4389023428
6152	0.1490796072	0.4388996164
6153	0.1490778673	0.4388940627
6154	0.1490761121	0.4388903602
6155	0.1490746189	0.4388865903
6156	0.1490726888	0.4388824503
6157	0.1490710809	0.43887932
6158	0.1490692078	0.4388748096
6159	0.1490673434	0.4388708042
6160	0.1490660183	0.4388675729
6161	0.1490640621	0.4388632645
6162	0.1490626108	0.4388600669
6163	0.1490608948	0.4388560278
6164	0.1490590892	0.4388523253
6165	0.1490571113	0.4388477813
6166	0.1490558123	0.438844449
6167	0.1490540788	0.4388407465
6168	0.1490522921	0.4388377509
6169	0.1490512436	0.4388347552
6170	0.1490492349	0.4388304132
6171	0.1490475241	0.438823412
6172	0.1490454566	0.438819171
6173	0.1490439699	0.4388156704
6174	0.1490427337	0.4388127084
6175	0.149040811	0.438808501
6176	0.1490389461	0.4388045966
6177	0.1490377252	0.4388021058
6178	0.1490357458	0.4387976291
6179	0.149034813	0.4387953066
6180	0.1490332694	0.438792008
6181	0.1490315652	0.4387879689
6182	0.1490301081	0.4387845693
6183	0.1490280103	0.438780059
6184	0.1490269264	0.4387774336
6185	0.1490255773	0.4387745389
6186	0.1490236977	0.4387706008
6187	0.1490220254	0.4387670666
6188	0.1490193273	0.4387608396
6189	0.1490181909	0.4387585171
6190	0.1490169465	0.4387555888
6191	0.1490149717	0.438751617
6192	0.1490133895	0.4387474769
6193	0.1490125624	0.4387453564
6194	0.1490107247	0.4387417212
6195	0.1490088346	0.4387378504
6196	0.1490080026	0.4387359991
6197	0.1490064843	0.4387324312
6198	0.1490044906	0.4387278536
6199	0.1490024681	0.4387236125
6200	0.1490008417	0.4387200783
6201	0.1489994702	0.4387173856
6202	0.1489985496	0.4387152314
6203	0.1489976958	0.4387127406
6204	0.1489957867	0.4387084322
6205	0.1489937959	0.4387042922
6206	0.1489925616	0.4387015658
6207	0.1489907933	0.4386978296
6208	0.1489893096	0.438694329
6209	0.1489875719	0.4386906939
6210	0.1489861653	0.4386874626
6211	0.1489841172	0.4386829522
6212	0.1489819063	0.4386779034
6213	0.1489801317	0.4386742682
6214	0.1489796248	0.4386729555
6215	0.1489786374	0.4386708349
6216	0.1489772248	0.4386675363
6217	0.1489753108	0.4386636992
6218	0.1489737114	0.4386596937
6219	0.1489728468	0.4386580444
6220	0.1489710682	0.4386536014
6221	0.1489693265	0.4386501009
6222	0.1489677019	0.4386462637
6223	0.1489660477	0.4386425949
6224	0.1489639501	0.4386376133
6225	0.148962018	0.4386334732
6226	0.1489601568	0.4386293668
6227	0.1489589167	0.4386269097
6228	0.1489576626	0.4386238804
6229	0.148956294	0.438620851
6230	0.1489546397	0.4386168456
6231	0.1489536121	0.4386144558
6232	0.1489515722	0.4386098445
6233	0.1489500338	0.4386067815
6234	0.1489487383	0.4386038531
6235	0.1489478156	0.4386018673
6236	0.1489468775	0.438599915
6237	0.1489453719	0.4385962462
6238	0.1489438964	0.4385928129
6239	0.1489418118	0.4385878987
6240	0.1489402128	0.4385846674
6241	0.1489389677	0.4385816044
6242	0.1489369966	0.4385773634
6243	0.1489353697	0.4385740648
6244	0.1489340988	0.438571271
6245	0.1489325744	0.4385629572
6246	0.1489309702	0.4385590191
6247	0.1489295195	0.4385559898
6248	0.1489277319	0.4385522536
6249	0.1489264849	0.4385493926
6250	0.1489252876	0.4385469355
6251	0.1489237781	0.4385434686
6252	0.1489219412	0.4385396314
6253	0.148920482	0.4385360299
6254	0.1489192772	0.4385333035
6255	0.1489183012	0.4385312503
6256	0.1489164494	0.4385274804
6257	0.1489146951	0.4385235087
6258	0.1489129812	0.4385198398
6259	0.1489109471	0.4385155314
6260	0.1489091943	0.4385110548
6261	0.1489069979	0.4385062078
6262	0.1489060775	0.4385043229
6263	0.1489042701	0.4385004521
6264	0.1489025503	0.4384963793
6265	0.1489012028	0.4384913641
6266	0.1488997581	0.4384883685
6267	0.1488981791	0.4384844977
6268	0.1488965311	0.4384806268
6269	0.1488949397	0.4384774629
6270	0.1488937608	0.4384745682
6271	0.1488927946	0.438472313
6272	0.1488917653	0.4384701252
6273	0.1488904309	0.4384672305
6274	0.1488889261	0.4384639992
6275	0.1488873777	0.4384602967
6276	0.1488852343	0.4384557864
6277	0.1488842177	0.4384537668
6278	0.1488827317	0.4384504346
6279	0.1488813191	0.438447136
6280	0.1488804598	0.4384452847
6281	0.1488784402	0.438441111
6282	0.148875653	0.4384342108
6283	0.148874351	0.4384314844
6284	0.1488726604	0.4384279839
6285	0.148871407	0.4384230023
6286	0.1488697972	0.4384192998
6287	0.1488680436	0.4384155973
6288	0.1488665868	0.4384124333
6289	0.1488647658	0.4384083606
6290	0.1488635086	0.4384051629
6291	0.1488621646	0.4384025375
6292	0.1488604468	0.4383986667
6293	0.1488584135	0.4383941564
6294	0.1488569089	0.4383907905
6295	0.1488559953	0.4383886699
6296	0.1488542104	0.4383847991
6297	0.1488524134	0.4383810293
6298	0.1488504864	0.4383769565
6299	0.1488489335	0.4383729848
6300	0.1488476474	0.4383704603
6301	0.148845587	0.4383653441
6302	0.1488436449	0.4383614397
6303	0.1488416455	0.4383572323
6304	0.1488399562	0.4383533614
6305	0.1488389359	0.438349255
6306	0.1488369562	0.438344812
6307	0.1488363341	0.438343331
6308	0.1488341396	0.4383386187
6309	0.1488328515	0.4383362962
6310	0.1488309514	0.4383319205
6311	0.1488292176	0.4383284873
6312	0.1488278298	0.4383252224
6313	0.148826534	0.4383205437
6314	0.1488248107	0.4383163363
6315	0.148822755	0.438311927
6316	0.1488215779	0.4383092006
6317	0.1488196184	0.4383051278
6318	0.1488177984	0.4383007185
6319	0.1488162289	0.4382972179
6320	0.1488153063	0.4382954676
6321	0.1488128162	0.43828951
6322	0.1488121369	0.4382886012
6323	0.148810703	0.4382849323
6324	0.1488088384	0.4382806239
6325	0.1488075291	0.4382778302
6326	0.1488067383	0.4382747336
6327	0.1488057553	0.4382724111
6328	0.1488040754	0.4382689779
6329	0.1488024573	0.4382651744
6330	0.1488009499	0.4382620441
6331	0.1487991951	0.4382579376
6332	0.1487977956	0.438254942
6333	0.1487962446	0.4382514078
6334	0.1487945158	0.4382477726
6335	0.1487929417	0.4382444403
6336	0.148791258	0.4382408724
6337	0.148789787	0.4382372372
6338	0.1487875419	0.438232424
6339	0.1487862196	0.43822926
6340	0.1487849388	0.4382264326
6341	0.1487838115	0.4382239419
6342	0.1487818848	0.4382196671
6343	0.1487805803	0.4382168734
6344	0.1487788343	0.4382128007
6345	0.1487769896	0.438208425
6346	0.1487755194	0.4382058332
6347	0.148773686	0.4382016595
6348	0.1487722424	0.4381982262
6349	0.1487709273	0.4381952979
6350	0.1487697994	0.4381927061
6351	0.1487689209	0.4381906866
6352	0.14876696	0.4381863109
6353	0.1487649863	0.4381819352
6354	0.1487632542	0.4381780307
6355	0.1487613659	0.4381737224
6356	0.1487596941	0.4381699189
6357	0.1487581028	0.4381663173
6358	0.148756157	0.4381620426
6359	0.1487543317	0.4381583401
6360	0.1487531354	0.4381558157
6361	0.1487514142	0.4381514736
6362	0.1487500205	0.438148276
6363	0.1487484369	0.4381447418
6364	0.1487464514	0.4381407027
6365	0.1487450858	0.4381375051
6366	0.1487433357	0.4381337352
6367	0.1487421445	0.4381311435
6368	0.1487400106	0.4381266331
6369	0.1487388888	0.438124277
6370	0.1487375832	0.4381212813
6371	0.1487353828	0.4381163334
6372	0.1487330855	0.4381111499
6373	0.1487318808	0.4381088274
6374	0.1487300036	0.43810462
6375	0.1487284488	0.4381010522
6376	0.1487261191	0.438095835
6377	0.1487248781	0.4380930076
6378	0.1487230128	0.4380890695
6379	0.148720841	0.4380837177
6380	0.148719951	0.438082203
6381	0.1487190063	0.4380801161
6382	0.1487176183	0.4380767166
6383	0.1487157577	0.438073216
6384	0.14871367	0.4380682008
6385	0.1487120268	0.4380621421
6386	0.1487103673	0.438058204
6387	0.1487087475	0.4380548044
6388	0.1487072337	0.4380511692
6389	0.1487059985	0.4380483755
6390	0.1487042406	0.4380443701
6391	0.1487020285	0.4380396241
6392	0.1487001321	0.438035787
6393	0.1486982041	0.4380314113
6394	0.1486963956	0.4380272712
6395	0.1486945416	0.4380231311
6396	0.1486925948	0.4380185198
6397	0.1486915047	0.4380161973
6398	0.148689703	0.4380121582
6399	0.148688626	0.4380096675
6400	0.1486867643	0.4380053927
6401	0.1486849707	0.4380014546
6402	0.1486838589	0.4379992331
6403	0.1486824358	0.4379961701
6404	0.1486804671	0.4379911549
6405	0.148679805	0.4379897076
6406	0.1486778499	0.4379849616
6407	0.1486765554	0.4379827064
6408	0.148674556	0.4379780951
6409	0.1486738151	0.4379753687
6410	0.1486722286	0.4379719355
6411	0.1486700161	0.4379666174
6412	0.1486679003	0.4379621407
6413	0.148666198	0.4379583372
6414	0.1486641464	0.4379542308
6415	0.1486623089	0.4379501917
6416	0.1486604502	0.4379463545
6417	0.1486586791	0.437942652
6418	0.1486566877	0.4379375022
6419	0.1486555935	0.437935146
6420	0.148654296	0.4379327899
6421	0.1486524841	0.4379284815
6422	0.1486509253	0.4379250819
6423	0.1486495592	0.4379220526
6424	0.14864745	0.4379175759
6425	0.1486453709	0.4379126953
6426	0.1486448937	0.4379115173
6427	0.1486429692	0.4379074445
6428	0.1486415642	0.4379044825
6429	0.1486402416	0.4379012849
6430	0.1486384655	0.4378971111
6431	0.1486366009	0.437892971
6432	0.1486350604	0.4378894368
6433	0.1486333174	0.4378852968
6434	0.1486321052	0.4378828396
6435	0.1486305416	0.4378792718
6436	0.1486283273	0.4378741556
6437	0.1486267484	0.4378705877
6438	0.1486254387	0.4378678276
6439	0.1486236638	0.4378639905
6440	0.1486219937	0.4378607255
6441	0.1486205189	0.4378570567
6442	0.1486193838	0.4378547005
6443	0.1486170053	0.4378491804
6444	0.1486157698	0.4378470263
6445	0.1486141787	0.4378432228
6446	0.1486125266	0.4378397222
6447	0.148610911	0.4378358851
6448	0.1486092506	0.4378321152
6449	0.1486073001	0.4378279078
6450	0.1486058934	0.4378249458
6451	0.1486045585	0.4378218492
6452	0.1486025576	0.4378178774
6453	0.1486015001	0.4378150837
6454	0.148599872	0.4378115158
6455	0.1485978586	0.4378070728
6456	0.1485959254	0.4378029664
6457	0.14859469	0.4377998361
6458	0.1485937312	0.4377978838
6459	0.1485920404	0.437794114
6460	0.148589828	0.4377890651
6461	0.1485888654	0.4377871802
6462	0.1485872581	0.4377837133
6463	0.1485853555	0.4377795732
6464	0.1485837266	0.4377756351
6465	0.1485823747	0.4377732116
6466	0.148580475	0.4377691052
6467	0.1485783896	0.4377638207
6468	0.1485772681	0.4377617339
6469	0.1485759629	0.4377588055
6470	0.1485741863	0.4377550693
6471	0.1485724892	0.4377512322
6472	0.1485712033	0.4377481356
6473	0.1485702222	0.4377460487
6474	0.1485681869	0.437741774
6475	0.1485671315	0.4377392832
6476	0.1485654848	0.437735648
6477	0.1485633776	0.4377309694
6478	0.1485615002	0.4377268629
6479	0.1485597577	0.4377228575
6480	0.1485574581	0.437717674
6481	0.1485557634	0.4377141061
6482	0.1485546781	0.4377117163
6483	0.1485525132	0.4377068357
6484	0.1485487333	0.437690511
6485	0.1485472765	0.4376870778
6486	0.148545172	0.4376827694
6487	0.1485443653	0.4376807162
6488	0.1485430033	0.4376779898
6489	0.1485414522	0.4376747249
6490	0.148539827	0.4376710223
6491	0.1485386298	0.4376680603
6492	0.1485373412	0.43766493
6493	0.1485358915	0.4376616651
6494	0.1485345365	0.4376588041
6495	0.1485333881	0.4376562796
6496	0.1485315401	0.4376517356
6497	0.1485298601	0.4376479995
6498	0.1485284599	0.4376450711
6499	0.1485264023	0.4376405608
6500	0.1485244688	0.4376364207
6501	0.1485228501	0.4376325162
6502	0.1485209772	0.4376287464
6503	0.1485193044	0.437624741
6504	0.1485176208	0.4376191535
6505	0.1485156518	0.4376145422
6506	0.1485144229	0.4376117485
6507	0.1485124884	0.4376075748
6508	0.1485108837	0.4376042425
6509	0.1485088402	0.4375991263
6510	0.1485067576	0.4375948179
6511	0.1485049592	0.4375910145
6512	0.1485031258	0.437586908
6513	0.1485018932	0.4375841143
6514	0.1485009279	0.4375818928
6515	0.1484996066	0.4375785942
6516	0.148497972	0.437573579
6517	0.1484967028	0.4375707516
6518	0.1484951645	0.4375672847
6519	0.1484934889	0.4375635149
6520	0.1484919718	0.4375603509
6521	0.1484899706	0.4375559079
6522	0.148488154	0.4375520708
6523	0.1484862315	0.4375474595
6524	0.1484840951	0.4375428481
6525	0.1484823714	0.4375392466
6526	0.1484803147	0.4375348036
6527	0.1484781574	0.437529822
6528	0.1484770035	0.4375271966
6529	0.1484750579	0.4375230902
6530	0.1484736673	0.4375197579
6531	0.1484718267	0.4375160218
6532	0.1484696408	0.4375110066
6533	0.1484688486	0.4375096602
6534	0.1484672834	0.4375058904
6535	0.1484654205	0.4375015147
6536	0.1484641329	0.4374965668
6537	0.1484629069	0.4374939077
6538	0.1484613068	0.4374880846
6539	0.1484594575	0.4374839446
6540	0.1484578202	0.4374801747
6541	0.1484570488	0.4374771118
6542	0.1484554836	0.4374738468
6543	0.1484547343	0.437471659
6544	0.148452751	0.4374675525
6545	0.1484508771	0.4374635134
6546	0.1484486207	0.4374586665
6547	0.1484477274	0.4374565796
6548	0.1484451343	0.4374510259
6549	0.1484437837	0.4374476936
6550	0.1484426035	0.4374447653
6551	0.1484405774	0.4374402549
6552	0.1484389552	0.4374369563
6553	0.1484374967	0.4374339607
6554	0.148436221	0.437430763
6555	0.1484351631	0.4374282723
6556	0.148433851	0.4374253439
6557	0.1484318256	0.4374209346
6558	0.1484300926	0.4374168955
6559	0.1484282285	0.4374126881
6560	0.1484266456	0.4374088173
6561	0.148425035	0.4374051821
6562	0.1484237118	0.4374022537
6563	0.1484223981	0.4373995946
6564	0.1484206088	0.4373957575
6565	0.1484187272	0.4373911798
6566	0.1484170305	0.4373873427
6567	0.14841513	0.4373834382
6568	0.1484134274	0.4373795001
6569	0.148411638	0.4373757976
6570	0.1484097839	0.4373713546
6571	0.1484084737	0.4373686282
6572	0.148407046	0.4373655315
6573	0.1484054743	0.4373617954
6574	0.1484043897	0.4373596075
6575	0.1484026235	0.4373555348
6576	0.1484011877	0.4373518659
6577	0.1483998172	0.4373487019
6578	0.1483986596	0.4373463458
6579	0.1483972472	0.4373431818
6580	0.1483955275	0.4373395466
6581	0.14839384	0.4373356422
6582	0.148392554	0.4373329158
6583	0.1483915974	0.4373306943
6584	0.1483894916	0.4373258473
6585	0.1483876058	0.4373224478
6586	0.1483860414	0.4373164228
6587	0.1483847482	0.4373136291
6588	0.1483829869	0.4373099939
6589	0.1483812369	0.4373059884
6590	0.1483796953	0.4373023196
6591	0.1483779162	0.4372982805
6592	0.1483764651	0.4372951838
6593	0.1483747031	0.437291515
6594	0.1483729265	0.4372873749
6595	0.1483711824	0.4372832348
6596	0.1483692147	0.4372789938
6597	0.1483674316	0.4372750893
6598	0.148366715	0.437273339
6599	0.1483656671	0.4372709829
6600	0.1483641947	0.4372677516
6601	0.1483633385	0.4372656647
6602	0.1483612707	0.4372613227
6603	0.1483592602	0.4372571489
6604	0.1483579219	0.437252201
6605	0.1483560531	0.4372479936
6606	0.1483543745	0.4372444594
6607	0.1483528395	0.4372412618
6608	0.1483515011	0.4372377276
6609	0.1483497391	0.4372333856
6610	0.1483487861	0.4372315006
6611	0.1483476021	0.4372281011
6612	0.1483464293	0.4372249371
6613	0.1483451898	0.4372226483
6614	0.1483439872	0.4372197536
6615	0.14834211	0.4372153779
6616	0.1483407696	0.4372125505
6617	0.1483395944	0.4372100597
6618	0.1483382351	0.437207165
6619	0.148336417	0.4372031596
6620	0.1483348906	0.4371996254
6621	0.1483337085	0.4371969327
6622	0.1483316048	0.437192355
6623	0.1483295437	0.43718771
6624	0.1483276468	0.4371838056
6625	0.1483258027	0.4371793626
6626	0.1483240716	0.4371757274
6627	0.1483223176	0.4371718902
6628	0.148320512	0.4371677165
6629	0.1483187741	0.4371634081
6630	0.1483168183	0.43715947
6631	0.1483149925	0.4371553636
6632	0.1483128023	0.4371507522
6633	0.1483109554	0.4371464102
6634	0.148309173	0.4371423711
6635	0.1483072341	0.437138231
6636	0.1483050729	0.4371333168
6637	0.1483036551	0.4371301865
6638	0.148301838	0.4371262147
6639	0.1483005294	0.4371229834
6640	0.1482987248	0.437118877
6641	0.1482967575	0.4371146359
6642	0.1482942396	0.4371089812
6643	0.1482919206	0.4371041006
6644	0.1482905643	0.4371007347
6645	0.1482889636	0.4370970322
6646	0.1482875189	0.4370941038
6647	0.148286082	0.4370912428
6648	0.1482851149	0.4370888193
6649	0.1482833532	0.4370845446
6650	0.1482816529	0.4370808084
6651	0.1482795619	0.4370765674
6652	0.1482784858	0.4370741439
6653	0.1482766664	0.4370698692
6654	0.1482746463	0.4370657291
6655	0.1482733555	0.4370628344
6656	0.1482714835	0.4370586607
6657	0.1482695439	0.437054083
6658	0.1482675405	0.4370502459
6659	0.1482656011	0.4370456683
6660	0.1482637114	0.4370411916
6661	0.1482618704	0.4370371525
6662	0.1482601692	0.4370336183
6663	0.1482589448	0.4370302523
6664	0.1482572785	0.437027122
6665	0.1482558654	0.4370217029
6666	0.1482537703	0.4370172936
6667	0.1482519132	0.4370127159
6668	0.1482496573	0.4370082056
6669	0.1482484767	0.4370049406
6670	0.1482470312	0.4370019786
6671	0.148245216	0.4369982088
6672	0.1482431624	0.4369936311
6673	0.1482420674	0.4369912077
6674	0.1482403516	0.4369868993
6675	0.1482391486	0.4369844422
6676	0.1482381731	0.4369830285
6677	0.1482365345	0.4369787201
6678	0.1482354498	0.4369763303
6679	0.1482342969	0.4369741088
6680	0.1482321079	0.4369693292
6681	0.1482307266	0.4369663672
6682	0.1482288259	0.4369623954
6683	0.1482273574	0.4369587266
6684	0.1482252035	0.436953846
6685	0.1482241788	0.4369519947
6686	0.1482227591	0.4369487298
6687	0.1482215531	0.436946037
6688	0.1482210683	0.4369452629
6689	0.1482200342	0.4369428058
6690	0.1482188615	0.4369399447
6691	0.1482168861	0.436935569
6692	0.1482155855	0.4369329436
6693	0.1482142369	0.436929847
6694	0.1482129608	0.4369271542
6695	0.1482109647	0.4369229468
6696	0.1482091601	0.4369188068
6697	0.1482074368	0.4369150706
6698	0.1482043553	0.4369076992
6699	0.1482034172	0.4369056124
6700	0.1482014857	0.4369016742
6701	0.1481994144	0.4368975342
6702	0.1481976782	0.4368932594
6703	0.1481964514	0.4368904994
6704	0.1481949809	0.4368872344
6705	0.1481932595	0.4368835656
6706	0.1481911024	0.4368788196
6707	0.1481891584	0.4368739391
6708	0.1481871228	0.4368698326
6709	0.1481850193	0.436865356
6710	0.1481830778	0.4368608793
6711	0.1481814645	0.436857648
6712	0.148180007	0.4368541811
6713	0.1481780583	0.436850041
6714	0.1481764748	0.4368456653
6715	0.1481743833	0.436841357
6716	0.1481724615	0.4368370486
6717	0.1481715376	0.4368351973
6718	0.1481695427	0.4368308216
6719	0.14816774	0.4368268162
6720	0.1481662518	0.436823383
6721	0.1481646442	0.436820219
6722	0.1481637069	0.4368176609
6723	0.148163063	0.4368162809
6724	0.1481613541	0.436812612
6725	0.14815969	0.4368086402
6726	0.1481585194	0.4368062504
6727	0.1481566873	0.436802346
6728	0.1481548851	0.4367977347
6729	0.1481539392	0.436796018
6730	0.1481535301	0.4367953449
6731	0.1481518971	0.4367918106
6732	0.1481497395	0.4367868291
6733	0.1481486929	0.4367847422
6734	0.1481467034	0.4367797606
6735	0.1481456241	0.4367750484
6736	0.1481442706	0.4367720864
6737	0.1481432016	0.4367699658
6738	0.1481415129	0.4367657248
6739	0.1481401747	0.436763133
6740	0.1481384723	0.4367594978
6741	0.1481367048	0.4367555597
6742	0.1481353323	0.4367522611
6743	0.1481331029	0.4367472122
6744	0.1481308354	0.4367399082
6745	0.148129133	0.436736273
6746	0.1481271142	0.436731729
6747	0.1481256798	0.4367286323
6748	0.1481238418	0.4367245596
6749	0.1481224678	0.4367212273
6750	0.1481203288	0.4367163804
6751	0.1481186253	0.4367126779
6752	0.1481177935	0.4367107593
6753	0.1481159388	0.4367068212
6754	0.1481150596	0.436703287
6755	0.1481138389	0.4367002576
6756	0.1481117868	0.4366963195
6757	0.1481095321	0.4366912033
6758	0.1481080882	0.4366881403
6759	0.1481073058	0.4366860871
6760	0.1481061278	0.4366835627
6761	0.1481046471	0.4366802304
6762	0.1481027049	0.4366760903
6763	0.1481012286	0.4366727917
6764	0.1481001501	0.4366704356
6765	0.1480981233	0.4366657233
6766	0.1480964348	0.4366617852
6767	0.1480948537	0.43665815
6768	0.1480930255	0.4366542455
6769	0.1480912079	0.4366501391
6770	0.1480896885	0.4366467059
6771	0.14808792	0.4366434409
6772	0.1480855808	0.4366378198
6773	0.148084069	0.4366343866
6774	0.1480822712	0.4366304148
6775	0.148080441	0.4366267796
6776	0.1480785102	0.4366220673
