iter	Passed	Remaining
6070	299188	292190
6071	299237	292140
6072	299284	292089
6073	299336	292042
6074	299385	291993
6075	299442	291951
6076	299498	291908
6077	299548	291860
6078	299591	291804
6079	299644	291759
6080	299696	291712
6081	299745	291662
6082	299792	291610
6083	299840	291560
6084	299889	291511
6085	299933	291457
6086	299982	291407
6087	300026	291353
6088	300081	291308
6089	300135	291264
6090	300185	291216
6091	300232	291164
6092	300281	291114
6093	300335	291069
6094	300389	291025
6095	300432	290969
6096	300478	290917
6097	300525	290865
6098	300571	290813
6099	300622	290765
6100	300671	290716
6101	300713	290660
6102	300762	290610
6103	300808	290558
6104	300860	290511
6105	300911	290463
6106	300958	290412
6107	301009	290364
6108	301059	290315
6109	301108	290266
6110	301154	290214
6111	301205	290166
6112	301255	290117
6113	301302	290066
6114	301353	290018
6115	301399	289966
6116	301445	289913
6117	301494	289864
6118	301542	289814
6119	301591	289764
6120	301639	289713
6121	301689	289664
6122	301739	289616
6123	301788	289567
6124	301842	289522
6125	301890	289472
6126	301941	289423
6127	301989	289373
6128	302035	289321
6129	302089	289276
6130	302136	289225
6131	302193	289182
6132	302244	289135
6133	302293	289085
6134	302339	289033
6135	302392	288987
6136	302444	288941
6137	302496	288894
6138	302543	288842
6139	302592	288793
6140	302643	288746
6141	302696	288699
6142	302742	288648
6143	302787	288594
6144	302833	288542
6145	302881	288491
6146	302932	288443
6147	302979	288392
6148	303025	288340
6149	303074	288290
6150	303119	288236
6151	303172	288191
6152	303219	288139
6153	303263	288085
6154	303311	288034
6155	303356	287981
6156	303403	287930
6157	303447	287875
6158	303502	287832
6159	303556	287787
6160	303604	287736
6161	303653	287687
6162	303701	287636
6163	303755	287592
6164	303804	287542
6165	303850	287490
6166	303899	287440
6167	303944	287387
6168	303991	287335
6169	304039	287284
6170	304086	287233
6171	304135	287183
6172	304183	287134
6173	304231	287083
6174	304275	287028
6175	304322	286977
6176	304374	286931
6177	304422	286880
6178	304482	286841
6179	304536	286796
6180	304590	286751
6181	304640	286703
6182	304690	286654
6183	304739	286605
6184	304783	286550
6185	304833	286502
6186	304885	286455
6187	304935	286407
6188	304991	286363
6189	305039	286313
6190	305085	286260
6191	305132	286209
6192	305181	286159
6193	305227	286107
6194	305273	286055
6195	305324	286007
6196	305370	285954
6197	305420	285906
6198	305470	285858
6199	305523	285812
6200	305575	285765
6201	305623	285715
6202	305668	285662
6203	305717	285612
6204	305768	285564
6205	305819	285517
6206	305867	285466
6207	305915	285416
6208	305969	285370
6209	306014	285318
6210	306061	285266
6211	306109	285216
6212	306157	285165
6213	306207	285117
6214	306251	285063
6215	306298	285011
6216	306345	284960
6217	306393	284909
6218	306443	284860
6219	306496	284814
6220	306545	284765
6221	306593	284715
6222	306642	284665
6223	306688	284613
6224	306741	284567
6225	306794	284521
6226	306849	284477
6227	306895	284425
6228	306943	284374
6229	306992	284325
6230	307040	284274
6231	307087	284223
6232	307135	284173
6233	307187	284125
6234	307238	284078
6235	307285	284027
6236	307339	283982
6237	307386	283930
6238	307436	283881
6239	307487	283834
6240	307530	283779
6241	307579	283729
6242	307626	283678
6243	307674	283628
6244	307722	283577
6245	307765	283522
6246	307813	283472
6247	307866	283426
6248	307912	283374
6249	307961	283324
6250	308012	283276
6251	308062	283227
6252	308107	283175
6253	308161	283130
6254	308206	283077
6255	308254	283026
6256	308301	282974
6257	308350	282925
6258	308406	282882
6259	308455	282832
6260	308504	282783
6261	308551	282731
6262	308597	282679
6263	308651	282634
6264	308701	282586
6265	308749	282536
6266	308797	282485
6267	308848	282437
6268	308901	282392
6269	308952	282343
6270	309003	282296
6271	309052	282246
6272	309098	282194
6273	309150	282147
6274	309200	282099
6275	309249	282050
6276	309298	282000
6277	309344	281947
6278	309391	281896
6279	309439	281846
6280	309488	281796
6281	309536	281746
6282	309587	281698
6283	309635	281648
6284	309684	281598
6285	309731	281547
6286	309779	281497
6287	309825	281444
6288	309876	281396
6289	309935	281355
6290	309980	281303
6291	310031	281255
6292	310079	281204
6293	310129	281156
6294	310180	281108
6295	310227	281057
6296	310275	281007
6297	310326	280958
6298	310376	280910
6299	310426	280861
6300	310479	280816
6301	310529	280767
6302	310583	280722
6303	310638	280678
6304	310687	280628
6305	310728	280572
6306	310775	280521
6307	310821	280469
6308	310876	280424
6309	310922	280372
6310	310974	280325
6311	311028	280280
6312	311076	280229
6313	311123	280178
6314	311176	280132
6315	311226	280083
6316	311275	280034
6317	311323	279983
6318	311380	279941
6319	311430	279892
6320	311474	279839
6321	311530	279796
6322	311575	279743
6323	311624	279693
6324	311669	279639
6325	311717	279589
6326	311763	279537
6327	311808	279484
6328	311863	279440
6329	311914	279392
6330	311961	279340
6331	312009	279290
6332	312056	279239
6333	312105	279190
6334	312152	279138
6335	312200	279088
6336	312249	279038
6337	312295	278986
6338	312349	278941
6339	312403	278896
6340	312453	278848
6341	312503	278799
6342	312556	278753
6343	312605	278703
6344	312653	278653
6345	312709	278610
6346	312761	278562
6347	312811	278514
6348	312858	278463
6349	312905	278411
6350	312952	278360
6351	312997	278307
6352	313045	278257
6353	313101	278214
6354	313154	278167
6355	313206	278121
6356	313256	278072
6357	313309	278026
6358	313361	277979
6359	313409	277929
6360	313458	277879
6361	313507	277829
6362	313553	277778
6363	313603	277728
6364	313650	277678
6365	313699	277628
6366	313742	277573
6367	313793	277525
6368	313839	277474
6369	313885	277421
6370	313934	277371
6371	313986	277325
6372	314036	277276
6373	314088	277230
6374	314136	277179
6375	314185	277129
6376	314236	277081
6377	314283	277030
6378	314338	276986
6379	314390	276939
6380	314437	276888
6381	314483	276836
6382	314534	276788
6383	314586	276741
6384	314637	276693
6385	314680	276638
6386	314726	276587
6387	314774	276536
6388	314818	276482
6389	314870	276435
6390	314918	276385
6391	314968	276336
6392	315017	276287
6393	315063	276235
6394	315115	276188
6395	315166	276140
6396	315223	276097
6397	315268	276044
6398	315315	275993
6399	315361	275941
6400	315413	275894
6401	315466	275848
6402	315512	275795
6403	315561	275747
6404	315608	275695
6405	315649	275639
6406	315701	275591
6407	315751	275543
6408	315802	275495
6409	315843	275439
6410	315891	275389
6411	315942	275340
6412	315990	275291
6413	316039	275241
6414	316094	275196
6415	316144	275147
6416	316200	275104
6417	316250	275056
6418	316298	275005
6419	316347	274955
6420	316391	274902
6421	316442	274854
6422	316495	274808
6423	316540	274755
6424	316594	274710
6425	316648	274665
6426	316698	274616
6427	316744	274564
6428	316797	274518
6429	316847	274470
6430	316897	274421
6431	316946	274371
6432	316997	274323
6433	317047	274275
6434	317095	274224
6435	317147	274178
6436	317199	274131
6437	317252	274085
6438	317296	274031
6439	317343	273980
6440	317390	273928
6441	317434	273875
6442	317480	273822
6443	317529	273772
6444	317576	273721
6445	317621	273668
6446	317675	273623
6447	317726	273575
6448	317776	273527
6449	317822	273475
6450	317870	273424
6451	317916	273372
6452	317963	273321
6453	318010	273270
6454	318061	273222
6455	318112	273174
6456	318163	273126
6457	318210	273075
6458	318259	273026
6459	318312	272979
6460	318362	272931
6461	318410	272881
6462	318462	272833
6463	318509	272782
6464	318561	272736
6465	318608	272684
6466	318654	272632
6467	318707	272586
6468	318754	272535
6469	318805	272487
6470	318856	272439
6471	318907	272391
6472	318956	272342
6473	319005	272293
6474	319057	272246
6475	319105	272195
6476	319155	272146
6477	319203	272096
6478	319248	272044
6479	319295	271992
6480	319341	271940
6481	319388	271889
6482	319431	271834
6483	319480	271785
6484	319528	271734
6485	319575	271683
6486	319624	271633
6487	319671	271582
6488	319719	271532
6489	319771	271485
6490	319828	271442
6491	319873	271390
6492	319920	271338
6493	319966	271286
6494	320020	271241
6495	320067	271190
6496	320119	271143
6497	320166	271092
6498	320212	271040
6499	320262	270991
6500	320315	270945
6501	320362	270894
6502	320410	270843
6503	320458	270793
6504	320506	270743
6505	320564	270700
6506	320614	270652
6507	320666	270605
6508	320711	270552
6509	320762	270504
6510	320810	270454
6511	320864	270409
6512	320916	270361
6513	320967	270314
6514	321011	270260
6515	321059	270210
6516	321103	270156
6517	321147	270102
6518	321193	270051
6519	321242	270001
6520	321293	269953
6521	321339	269901
6522	321389	269852
6523	321441	269806
6524	321494	269759
6525	321542	269709
6526	321596	269664
6527	321643	269612
6528	321693	269564
6529	321747	269518
6530	321791	269464
6531	321838	269413
6532	321889	269366
6533	321936	269315
6534	321983	269264
6535	322036	269217
6536	322080	269164
6537	322133	269118
6538	322186	269071
6539	322240	269026
6540	322292	268979
6541	322336	268926
6542	322383	268875
6543	322433	268825
6544	322482	268776
6545	322531	268727
6546	322578	268675
6547	322626	268625
6548	322677	268577
6549	322720	268523
6550	322772	268476
6551	322824	268428
6552	322871	268378
6553	322922	268329
6554	322969	268279
6555	323018	268229
6556	323066	268179
6557	323117	268131
6558	323163	268079
6559	323214	268031
6560	323264	267982
6561	323317	267936
6562	323365	267886
6563	323413	267835
6564	323462	267786
6565	323511	267736
6566	323562	267689
6567	323609	267637
6568	323658	267588
6569	323708	267539
6570	323763	267495
6571	323815	267448
6572	323862	267397
6573	323913	267349
6574	323962	267299
6575	324014	267252
6576	324061	267201
6577	324111	267153
6578	324164	267106
6579	324213	267057
6580	324266	267010
6581	324314	266960
6582	324358	266907
6583	324409	266859
6584	324456	266807
6585	324507	266760
6586	324553	266708
6587	324603	266659
6588	324651	266609
6589	324704	266562
6590	324756	266516
6591	324801	266463
6592	324851	266414
6593	324902	266366
6594	324946	266313
6595	324996	266264
6596	325048	266217
6597	325098	266168
6598	325143	266115
6599	325186	266061
6600	325239	266015
6601	325290	265967
6602	325338	265917
6603	325389	265869
6604	325433	265816
6605	325484	265768
6606	325537	265721
6607	325585	265671
6608	325634	265621
6609	325678	265568
6610	325727	265518
6611	325771	265465
6612	325816	265412
6613	325860	265359
6614	325910	265310
6615	325960	265261
6616	326008	265211
6617	326058	265162
6618	326108	265114
6619	326158	265065
6620	326208	265016
6621	326257	264967
6622	326307	264918
6623	326357	264869
6624	326403	264818
6625	326458	264773
6626	326510	264726
6627	326562	264678
6628	326607	264626
6629	326658	264578
6630	326708	264529
6631	326755	264479
6632	326805	264429
6633	326851	264378
6634	326904	264331
6635	326954	264283
6636	327009	264239
6637	327055	264186
6638	327105	264138
6639	327150	264084
6640	327201	264037
6641	327254	263991
6642	327310	263947
6643	327366	263903
6644	327416	263854
6645	327466	263805
6646	327510	263752
6647	327552	263697
6648	327598	263645
6649	327650	263598
6650	327702	263551
6651	327753	263503
6652	327807	263458
6653	327862	263413
6654	327912	263364
6655	327959	263313
6656	328004	263260
6657	328063	263219
6658	328120	263176
6659	328173	263130
6660	328220	263079
6661	328273	263032
6662	328325	262985
6663	328373	262935
6664	328417	262882
6665	328458	262826
6666	328521	262787
6667	328573	262740
6668	328629	262696
6669	328678	262647
6670	328729	262599
6671	328784	262554
6672	328838	262508
6673	328887	262459
6674	328937	262410
6675	328987	262361
6676	329032	262309
6677	329081	262259
6678	329127	262208
6679	329177	262159
6680	329228	262111
6681	329275	262060
6682	329324	262010
6683	329376	261963
6684	329426	261915
6685	329475	261865
6686	329524	261816
6687	329571	261765
6688	329619	261714
6689	329665	261662
6690	329710	261610
6691	329762	261563
6692	329810	261512
6693	329860	261464
6694	329905	261411
6695	329953	261361
6696	329999	261309
6697	330047	261258
6698	330101	261213
6699	330154	261166
6700	330208	261121
6701	330266	261078
6702	330314	261028
6703	330361	260977
6704	330412	260929
6705	330462	260880
6706	330513	260833
6707	330562	260783
6708	330611	260734
6709	330667	260690
6710	330712	260637
6711	330761	260587
6712	330809	260537
6713	330861	260490
6714	330909	260439
6715	330956	260389
6716	331004	260338
6717	331054	260290
6718	331107	260243
6719	331159	260197
6720	331209	260148
6721	331266	260104
6722	331311	260052
6723	331360	260003
6724	331408	259952
6725	331455	259901
6726	331502	259850
6727	331550	259800
6728	331603	259753
6729	331653	259704
6730	331694	259649
6731	331746	259602
6732	331796	259553
6733	331839	259499
6734	331888	259449
6735	331934	259398
6736	331986	259350
6737	332036	259301
6738	332085	259252
6739	332136	259204
6740	332185	259154
6741	332232	259103
6742	332280	259053
6743	332328	259003
6744	332379	258955
6745	332430	258907
6746	332483	258860
6747	332529	258809
6748	332579	258760
6749	332630	258712
6750	332673	258658
6751	332721	258608
6752	332770	258559
6753	332824	258513
6754	332870	258461
6755	332919	258411
6756	332967	258361
6757	333017	258313
6758	333068	258264
6759	333114	258212
6760	333158	258160
6761	333208	258111
6762	333261	258064
6763	333314	258018
6764	333360	257966
6765	333409	257916
6766	333460	257868
6767	333509	257819
6768	333557	257769
6769	333608	257720
6770	333659	257673
6771	333708	257624
6772	333759	257575
6773	333808	257526
6774	333858	257477
6775	333908	257429
6776	333960	257381
6777	334011	257333
6778	334062	257285
6779	334113	257237
6780	334169	257193
6781	334215	257142
6782	334266	257093
6783	334315	257044
6784	334363	256994
6785	334413	256945
6786	334464	256897
6787	334516	256850
6788	334571	256805
6789	334622	256757
6790	334670	256707
6791	334713	256652
6792	334760	256602
6793	334808	256551
6794	334857	256502
6795	334902	256449
6796	334950	256399
6797	334995	256347
6798	335045	256298
6799	335101	256254
6800	335153	256207
6801	335201	256156
6802	335253	256109
6803	335302	256059
6804	335351	256010
6805	335405	255964
6806	335461	255920
6807	335505	255867
6808	335558	255820
6809	335610	255773
6810	335665	255728
6811	335716	255680
6812	335768	255633
6813	335817	255583
6814	335862	255531
6815	335905	255477
6816	335953	255427
6817	336001	255377
6818	336052	255329
6819	336101	255279
6820	336156	255234
6821	336206	255185
6822	336292	255164
6823	336338	255112
6824	336386	255062
6825	336437	255014
6826	336482	254962
6827	336534	254914
6828	336583	254865
6829	336639	254820
6830	336686	254770
6831	336737	254721
6832	336788	254673
6833	336835	254623
6834	336881	254571
6835	336930	254521
6836	336976	254469
6837	337028	254422
6838	337084	254378
6839	337131	254327
6840	337181	254278
6841	337225	254225
6842	337276	254176
6843	337327	254129
6844	337376	254079
6845	337426	254031
6846	337477	253983
6847	337527	253933
6848	337577	253885
6849	337625	253835
6850	337671	253783
6851	337720	253734
6852	337766	253682
6853	337817	253634
6854	337870	253587
6855	337917	253536
6856	337966	253487
6857	338018	253439
6858	338069	253392
6859	338121	253344
6860	338173	253297
6861	338223	253248
6862	338268	253196
6863	338315	253144
6864	338365	253096
6865	338415	253047
6866	338463	252997
6867	338508	252944
6868	338564	252900
6869	338616	252853
6870	338667	252805
6871	338718	252757
6872	338767	252707
6873	338815	252657
6874	338863	252607
6875	338917	252561
6876	338960	252507
6877	339006	252455
6878	339054	252405
6879	339102	252355
6880	339155	252308
6881	339203	252258
6882	339251	252208
6883	339301	252159
6884	339349	252109
6885	339406	252065
6886	339455	252016
6887	339505	251967
6888	339546	251912
6889	339591	251859
6890	339640	251809
6891	339685	251757
6892	339734	251707
6893	339782	251658
6894	339825	251603
6895	339875	251554
6896	339932	251511
6897	339985	251464
6898	340040	251419
6899	340093	251373
6900	340150	251329
6901	340200	251280
6902	340244	251228
6903	340292	251177
6904	340341	251128
6905	340384	251074
6906	340435	251026
6907	340490	250980
6908	340534	250927
6909	340581	250877
6910	340629	250826
6911	340677	250776
6912	340724	250725
6913	340772	250675
6914	340815	250621
6915	340863	250571
6916	340915	250523
6917	340970	250478
6918	341018	250428
6919	341065	250377
6920	341114	250327
6921	341160	250276
6922	341213	250229
6923	341260	250178
6924	341313	250131
6925	341357	250078
6926	341410	250032
6927	341455	249980
6928	341503	249929
6929	341546	249875
6930	341598	249828
6931	341652	249782
6932	341703	249734
6933	341750	249684
6934	341802	249636
6935	341847	249584
6936	341895	249533
6937	341938	249480
6938	341990	249432
6939	342038	249382
6940	342086	249332
6941	342131	249279
6942	342177	249227
6943	342223	249176
6944	342273	249127
6945	342322	249078
6946	342376	249032
6947	342424	248982
6948	342475	248934
6949	342528	248887
6950	342574	248835
6951	342626	248788
6952	342683	248745
6953	342733	248695
6954	342784	248648
6955	342833	248598
6956	342889	248553
6957	342938	248504
6958	342991	248458
6959	343037	248406
6960	343083	248354
6961	343136	248308
6962	343185	248259
6963	343232	248207
6964	343278	248156
6965	343330	248108
6966	343383	248061
6967	343430	248011
6968	343479	247961
6969	343530	247913
6970	343575	247861
6971	343628	247814
6972	343681	247767
6973	343731	247719
6974	343782	247671
6975	343828	247619
6976	343877	247570
6977	343929	247522
6978	343978	247473
6979	344024	247421
6980	344071	247370
6981	344138	247333
6982	344183	247281
6983	344226	247228
6984	344277	247179
6985	344326	247130
6986	344382	247086
6987	344431	247036
6988	344478	246985
6989	344523	246932
6990	344573	246884
6991	344620	246833
6992	344666	246781
6993	344721	246736
6994	344768	246685
6995	344817	246636
6996	344876	246593
6997	344926	246545
6998	344972	246493
6999	345016	246440
7000	345061	246387
7001	345113	246340
7002	345164	246292
7003	345215	246244
7004	345263	246194
7005	345311	246144
7006	345355	246090
7007	345399	246038
7008	345448	245988
7009	345500	245941
7010	345554	245894
7011	345607	245848
7012	345654	245798
7013	345705	245749
7014	345750	245697
7015	345801	245649
7016	345850	245599
7017	345903	245553
7018	345949	245501
7019	345995	245449
7020	346050	245404
7021	346108	245361
7022	346158	245312
7023	346203	245260
7024	346250	245209
7025	346305	245164
7026	346353	245113
7027	346393	245058
7028	346444	245010
7029	346489	244957
7030	346539	244908
7031	346594	244863
7032	346636	244809
7033	346681	244756
7034	346734	244710
7035	346788	244664
7036	346839	244616
7037	346895	244571
7038	346944	244522
7039	346989	244469
7040	347037	244419
7041	347088	244371
7042	347135	244320
7043	347183	244270
7044	347226	244217
7045	347276	244168
7046	347325	244118
7047	347372	244067
7048	347413	244012
7049	347465	243965
7050	347513	243915
7051	347558	243862
7052	347607	243812
7053	347656	243763
7054	347704	243713
7055	347757	243666
7056	347807	243617
7057	347853	243566
7058	347900	243515
7059	347947	243464
7060	347993	243412
7061	348040	243362
7062	348089	243312
7063	348138	243262
7064	348187	243213
7065	348233	243161
7066	348279	243110
7067	348323	243057
7068	348378	243012
7069	348426	242961
7070	348477	242913
7071	348527	242864
7072	348571	242812
7073	348617	242761
7074	348670	242713
7075	348720	242665
7076	348763	242611
7077	348814	242563
7078	348864	242514
7079	348915	242466
7080	348969	242420
7081	349018	242371
7082	349067	242322
7083	349117	242273
7084	349170	242226
7085	349218	242175
7086	349268	242127
7087	349312	242074
7088	349362	242025
7089	349417	241980
7090	349469	241932
7091	349517	241882
7092	349567	241833
7093	349613	241782
7094	349665	241735
7095	349716	241687
7096	349761	241634
7097	349811	241585
7098	349856	241533
7099	349902	241481
7100	349950	241432
7101	350000	241383
7102	350044	241330
7103	350097	241283
7104	350142	241231
7105	350189	241180
7106	350232	241126
7107	350280	241076
7108	350332	241029
7109	350380	240978
7110	350435	240933
7111	350481	240882
7112	350534	240835
7113	350580	240783
7114	350629	240734
7115	350679	240685
7116	350724	240633
7117	350768	240580
7118	350813	240527
7119	350857	240475
7120	350911	240429
7121	350959	240378
7122	351002	240325
7123	351062	240283
7124	351112	240234
7125	351157	240182
7126	351209	240135
7127	351257	240085
7128	351309	240037
7129	351357	239987
7130	351402	239935
7131	351454	239887
7132	351502	239837
7133	351555	239790
7134	351607	239743
7135	351666	239700
7136	351719	239653
7137	351764	239601
7138	351813	239552
7139	351857	239499
7140	351904	239448
7141	351946	239394
7142	351995	239344
7143	352045	239296
7144	352094	239247
7145	352144	239197
7146	352191	239147
7147	352244	239100
7148	352285	239045
7149	352333	238995
7150	352377	238942
7151	352422	238890
7152	352469	238839
7153	352514	238787
7154	352563	238737
7155	352608	238686
7156	352655	238634
7157	352704	238585
7158	352759	238540
7159	352812	238493
7160	352863	238444
7161	352907	238392
7162	352951	238339
7163	352999	238289
7164	353052	238242
7165	353095	238189
7166	353138	238135
7167	353186	238085
7168	353235	238036
7169	353286	237987
7170	353331	237935
7171	353382	237887
7172	353434	237840
7173	353480	237789
7174	353533	237741
7175	353582	237692
7176	353623	237637
7177	353672	237588
7178	353727	237542
7179	353775	237492
7180	353824	237443
7181	353876	237396
7182	353921	237343
7183	353970	237294
7184	354026	237249
7185	354073	237199
7186	354122	237149
7187	354172	237100
7188	354247	237068
7189	354298	237020
7190	354345	236969
7191	354390	236917
7192	354443	236870
7193	354498	236825
7194	354550	236777
7195	354604	236731
7196	354658	236685
7197	354705	236634
7198	354755	236586
7199	354803	236535
7200	354856	236488
7201	354905	236439
7202	354950	236387
7203	354998	236337
7204	355050	236289
7205	355106	236244
7206	355153	236194
7207	355208	236148
7208	355256	236098
7209	355303	236047
7210	355356	236000
7211	355409	235953
7212	355459	235905
7213	355505	235853
7214	355559	235807
7215	355609	235759
7216	355655	235707
7217	355704	235657
7218	355752	235607
7219	355800	235557
7220	355848	235507
7221	355898	235458
7222	355954	235413
7223	356002	235363
7224	356058	235319
7225	356108	235270
7226	356156	235219
7227	356202	235168
7228	356250	235118
7229	356297	235067
7230	356351	235021
7231	356398	234970
7232	356442	234918
7233	356492	234869
7234	356539	234818
7235	356591	234770
7236	356640	234721
7237	356683	234668
7238	356734	234619
7239	356781	234568
7240	356826	234516
7241	356872	234465
7242	356917	234413
7243	356967	234364
7244	357016	234315
7245	357062	234263
7246	357112	234214
7247	357160	234165
7248	357210	234115
7249	357259	234066
7250	357307	234016
7251	357355	233966
7252	357408	233919
7253	357455	233868
7254	357505	233819
7255	357554	233770
7256	357603	233720
7257	357654	233672
7258	357707	233625
7259	357755	233575
7260	357809	233529
7261	357861	233481
7262	357908	233431
7263	357953	233379
7264	357997	233326
7265	358045	233276
7266	358093	233226
7267	358140	233175
7268	358196	233130
7269	358246	233081
7270	358297	233033
7271	358346	232984
7272	358395	232934
7273	358437	232881
7274	358487	232832
7275	358541	232785
7276	358589	232736
7277	358632	232682
7278	358683	232634
7279	358733	232585
7280	358785	232538
7281	358836	232489
7282	358882	232438
7283	358931	232389
7284	358986	232343
7285	359033	232292
7286	359085	232244
7287	359132	232194
7288	359183	232146
7289	359232	232096
7290	359280	232046
7291	359332	231998
7292	359381	231949
7293	359430	231899
7294	359473	231846
7295	359525	231799
7296	359579	231752
7297	359624	231700
7298	359673	231651
7299	359723	231602
7300	359769	231551
7301	359816	231500
7302	359861	231448
7303	359908	231397
7304	359958	231348
7305	360006	231299
7306	360059	231251
7307	360105	231200
7308	360154	231151
7309	360202	231101
7310	360250	231051
7311	360296	230999
7312	360342	230948
7313	360394	230900
7314	360450	230855
7315	360502	230808
7316	360547	230756
7317	360596	230706
7318	360646	230658
7319	360695	230608
7320	360740	230556
7321	360785	230504
7322	360829	230451
7323	360879	230402
7324	360932	230356
7325	360981	230306
7326	361026	230254
7327	361072	230203
7328	361125	230156
7329	361172	230105
7330	361220	230055
7331	361271	230007
7332	361317	229956
7333	361370	229909
7334	361419	229859
7335	361464	229807
7336	361517	229761
7337	361567	229711
7338	361617	229663
7339	361668	229615
7340	361714	229563
7341	361764	229515
7342	361815	229466
7343	361861	229415
7344	361911	229366
7345	361959	229316
7346	362010	229268
7347	362058	229218
7348	362107	229168
7349	362154	229118
7350	362209	229072
7351	362266	229028
7352	362324	228984
7353	362368	228931
7354	362413	228879
7355	362461	228829
7356	362511	228780
7357	362557	228729
7358	362606	228679
7359	362652	228628
7360	362700	228578
7361	362747	228527
7362	362797	228478
7363	362843	228428
7364	362892	228378
7365	362943	228329
7366	362994	228282
7367	363041	228231
7368	363092	228183
7369	363146	228136
7370	363194	228086
7371	363243	228037
7372	363289	227985
7373	363339	227936
7374	363387	227887
7375	363437	227838
7376	363486	227788
7377	363539	227741
7378	363588	227692
7379	363639	227643
7380	363687	227593
7381	363738	227545
7382	363789	227497
7383	363843	227451
7384	363898	227405
7385	363948	227357
7386	364002	227310
7387	364046	227258
7388	364103	227213
7389	364156	227166
7390	364210	227120
7391	364259	227070
7392	364312	227023
7393	364366	226977
7394	364416	226928
7395	364470	226882
7396	364518	226832
7397	364566	226782
7398	364612	226730
7399	364660	226681
7400	364715	226635
7401	364766	226586
7402	364816	226538
7403	364868	226490
7404	364914	226438
7405	364964	226390
7406	365014	226341
7407	365060	226290
7408	365107	226239
7409	365153	226188
7410	365202	226138
7411	365255	226091
7412	365304	226042
7413	365353	225993
7414	365401	225943
7415	365451	225893
7416	365494	225841
7417	365541	225790
7418	365587	225739
7419	365638	225690
7420	365685	225640
7421	365731	225588
7422	365781	225540
7423	365825	225487
7424	365881	225442
7425	365929	225392
7426	365980	225343
7427	366023	225290
7428	366069	225239
7429	366116	225188
7430	366166	225140
7431	366216	225090
7432	366269	225044
7433	366324	224998
7434	366374	224949
7435	366423	224899
7436	366472	224850
7437	366520	224800
7438	366572	224752
7439	366623	224704
7440	366675	224657
7441	366731	224611
7442	366786	224565
7443	366835	224516
7444	366884	224467
7445	366935	224419
7446	366980	224367
7447	367032	224319
7448	367083	224271
7449	367131	224221
7450	367178	224170
7451	367224	224119
7452	367275	224071
7453	367316	224016
7454	367361	223965
7455	367406	223913
7456	367453	223862
7457	367504	223813
7458	367552	223764
7459	367604	223716
7460	367650	223665
7461	367698	223614
7462	367750	223567
7463	367799	223518
7464	367848	223468
7465	367901	223421
7466	367953	223373
7467	368001	223323
7468	368049	223273
7469	368099	223225
7470	368146	223174
7471	368198	223126
7472	368253	223080
7473	368301	223030
7474	368348	222980
7475	368397	222930
7476	368450	222883
7477	368499	222834
7478	368548	222784
7479	368596	222734
7480	368644	222684
7481	368693	222635
7482	368741	222585
7483	368783	222531
7484	368827	222478
7485	368878	222430
7486	368924	222379
7487	368972	222329
7488	369020	222279
7489	369070	222230
7490	369122	222182
7491	369170	222132
7492	369218	222082
7493	369271	222036
7494	369319	221985
7495	369370	221937
7496	369418	221887
7497	369466	221837
7498	369512	221786
7499	369558	221734
7500	369610	221687
7501	369659	221637
7502	369709	221589
7503	369754	221537
7504	369805	221489
7505	369858	221442
7506	369905	221391
7507	369952	221340
7508	369997	221288
7509	370043	221237
7510	370092	221188
7511	370144	221140
7512	370191	221090
7513	370242	221041
7514	370294	220993
7515	370341	220943
7516	370386	220891
7517	370434	220841
7518	370483	220792
7519	370527	220740
7520	370580	220692
7521	370627	220641
7522	370674	220591
7523	370722	220541
7524	370771	220492
7525	370823	220444
7526	370872	220394
7527	370923	220346
7528	370969	220295
7529	371024	220249
7530	371069	220198
7531	371119	220149
7532	371171	220101
7533	371216	220049
7534	371271	220003
7535	371323	219955
7536	371373	219907
7537	371421	219857
7538	371470	219807
7539	371518	219757
7540	371569	219709
7541	371618	219660
7542	371669	219611
7543	371714	219560
7544	371765	219511
7545	371815	219462
7546	371859	219410
7547	371909	219361
7548	371967	219317
7549	372019	219269
7550	372066	219219
7551	372119	219172
7552	372170	219123
7553	372224	219077
7554	372275	219029
7555	372323	218979
7556	372373	218930
7557	372425	218882
7558	372470	218830
7559	372519	218781
7560	372567	218731
7561	372616	218681
7562	372667	218633
7563	372716	218584
7564	372770	218537
7565	372814	218485
7566	372871	218440
7567	372924	218393
7568	372975	218344
7569	373020	218293
7570	373067	218242
7571	373114	218192
7572	373160	218141
7573	373208	218090
7574	373257	218041
7575	373302	217989
7576	373352	217940
7577	373401	217891
7578	373450	217842
7579	373501	217793
7580	373551	217744
7581	373603	217697
7582	373646	217644
7583	373696	217595
7584	373742	217544
7585	373791	217494
7586	373838	217444
7587	373882	217392
7588	373932	217343
7589	373984	217295
7590	374030	217243
7591	374077	217193
7592	374125	217143
7593	374178	217096
7594	374225	217045
7595	374270	216994
7596	374324	216947
7597	374372	216897
7598	374428	216851
7599	374477	216802
7600	374528	216754
7601	374576	216704
7602	374624	216654
7603	374677	216607
7604	374724	216556
7605	374781	216511
7606	374831	216463
7607	374881	216414
7608	374933	216366
7609	374982	216317
7610	375030	216267
7611	375081	216218
7612	375130	216169
7613	375183	216122
7614	375238	216076
7615	375285	216025
7616	375332	215975
7617	375378	215923
7618	375422	215871
7619	375472	215822
7620	375526	215776
7621	375580	215729
7622	375630	215680
7623	375678	215631
